PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LD_TYPE|LOT_SIZE|ACRE
LD|71290639|D0007770|D17001|ACT|300000|880 & 900|Gorham Street||372||01852|N|1|1/12/2012 4:02:00 PM|3|C|15395|0.35
LD|71291019|H2368291|H24001|ACT|34900|Lot 66|Mill Glenn Road||466||01475|N|1|9/22/2011 11:49:00 AM|1|A|88470|2.03
LD|71291036|H2368291|H24001|ACT|34900|Lot 67|Mill Glen Road||466||01475|N|1|9/22/2011 12:05:00 PM|1|A|87294|2
LD|71291097|H8000307|H95146|ACT|575000|Lot 1|West Street||402||01503|N|4|9/22/2011 1:59:00 PM|15|A|846370|19.43
LD|71291154|BB954137|AC1556|ACT|120000|6|Evelyn Way||70|31F|02771|N|12|10/4/2011 1:46:00 PM|4095|A|21563|0.5
LD|71291193|K0002426|K95575|ACT|109900|146|Fisher Street||408||01581|N|1|9/22/2011 2:59:00 PM|1|A|62944|1.44
LD|71291213|BB802810|BB9924|ACT|170000|0|Oakridge Ave (rear)||68||02760|N|4|9/22/2011 3:14:00 PM|15|A|31534|0.72
LD|71291236|BB302248|BB6640|ACT|24900|00|Alger||185||02302|N|1|9/22/2011 3:30:00 PM|1|A|8712|0.2
LD|71291237|BB302248|BB6640|ACT|44900|00|Bangor||185||02302|N|1|9/22/2011 3:31:00 PM|1|A|14375|0.33
LD|71291238|BB302248|BB6640|ACT|84900|153|Alger Street||185||02302|N|3|9/22/2011 3:31:00 PM|7|A|149846|3.44
LD|71291239|BB302248|BB6640|ACT|309899|04|Alger||185||02302|N|4|9/22/2011 3:32:00 PM|15|B|758380|17.41
LD|71291386|K0001819|K01319|ACT|114900|163|Wachusett St||414||01543|N|1|9/22/2011 7:58:00 PM|1|A|65340|1.5
LD|71291489|H2368291|H24001|ACT|35000|9-106|Gardner Road||466||01475|N|1|9/23/2011 9:20:00 AM|1|C|98010|2.25
LD|71291516|H2443986|H24001|ACT|159900|85|Henshaw Road||468||01468|N|1|9/23/2011 10:01:00 AM|1|A|1110780|25.5
LD|71291564|BB301500|BB3261|ACT|429900|Lot|1-7 Mendon Street||442||01568|N|1|9/28/2011 4:12:00 PM|1|A|696960|16
LD|71291565|K7000033|NB3090|ACT|297000|1|Shaw Dr||363||01810|N|8|9/23/2011 11:15:00 AM|255|A|24643|0.57
LD|71291764|A0000773|A98038|ACT|300000|326 L|King St||201||02025|N|5|9/23/2011 3:24:00 PM|31|A|37283|0.86
LD|71291884|E00000JF|M80028|EXT|149000|Lot A|Straits Road||529||01038|N|4|3/27/2012 12:50:00 PM|15|A|151710|3.48
LD|71291939|G0002958|D95087|EXT|195000|17|Milot Road||379||01886|N|3|9/23/2011 10:31:00 PM|7|A|155074|3.56
LD|71292102|NB113305|AC1053|ACT|65000|425|Newbury Street PS 179||1|101|02116|N|2|12/5/2011 10:39:00 AM|3|D|0|0
LD|71292169|BB301314|BB3475|ACT|199900|0|Harvest Hill Rd & Burbank Rd||434||01590|N|1|9/25/2011 11:59:00 AM|1|A|680407|15.62
LD|71292197|BB806567|FR0195|ACT|175000|00|Nye's Lane||154||02743|N|1|9/25/2011 4:20:00 PM|1|A|66664.66|1.53
LD|71292250|H8000450|K01527|ACT|50000|11|Westwood Dr||427||01566|N|4|9/26/2011 7:08:00 AM|15|A|32675|0.75
LD|71292331|K8002112|K95614|ACT|164200|Lot 7|Stone Creek Circle||431||01540|N|2|9/26/2011 10:52:00 AM|3|A|202989|4.66
LD|71292349|TEAM0054|AC0645|ACT|52000|0|Lakeview Dr L:3||871||01521|N|1|9/27/2011 2:40:00 PM|1|A|51836|1.19
LD|71292366|BB807267|BB4539|RAC|184900|19|Salisbury St.||175|28E|02769|N|6|9/26/2011 11:25:00 AM|63|A|60000|1.38
LD|71292402|FR000044|FR0008|ACT|300000|66|Francis Lane||2001||02837|N|1|11/1/2011 12:04:00 PM|1|A|28000|0.64
LD|71292446|BB923717|BB9039|ACT|150000|0|S Beech Plain/Cold Spring Rd||575||01255|N|2|9/26/2011 1:15:00 PM|3|A|674308|15.48
LD|71292480|H1388972|H12700|ACT|259000|Lot 5|Depot Rd||60||01719|N|1|2/29/2012 7:32:00 PM|1|A|62645|1.44
LD|71292495|TEAM0082|BB3534|ACT|69900|0|BORDER STREET||435||01534|N|16|9/26/2011 2:04:00 PM|65535|A|26260|0.6
LD|71292522|K0001426|K95535|ACT|50000|0|Apollo Dr||428||01550|N|2|9/26/2011 2:44:00 PM|3|A|50965|1.17
LD|71292559|C9500276|AC0036|ACT|42500|444/446|Main St.||346||01913|N|1|10/3/2011 1:24:00 PM|1|A|2927|0.07
LD|71292564|M9502591|AC1844|RAC|29500|0|Lyon Hill Rd||833||01011|N|1|9/26/2011 3:38:00 PM|1|A|104108|2.39
LD|71292589|A0000687|A98200|ACT|145000|11|Pine Bluff||153||02347|N|1|9/26/2011 4:26:00 PM|1|A|22500|0.52
LD|71292656|BB808686|BB9581|EXT|925000|922-924|Central Avenue||54||02492|N|4|9/26/2011 6:14:00 PM|15|A|30772|0.71
LD|71292827|BB904815|BB8187|ACT|109500|89|May Street||68||02760|Y|4|9/27/2011 10:59:00 AM|15|A|27016|0.62
LD|71292842|FR001043|AC0153|ACT|110000|20|Bluepoint Road||155||02719|N|2|9/27/2011 11:30:00 AM|3|A|6011|0.13
LD|71292920|CT000930|AC0308|ACT|250000|213|Main St||65||01754|N|6|9/27/2011 12:53:00 PM|63|A|39036|0.9
LD|71292922|BB983275|A95379|ACT|130000|22|Carpenter Street||175||02769|N|6|3/23/2012 1:09:00 PM|63|A|76230|1.75
LD|71292992|K9500098|BB1175|ACT|1900000|Lot 31A|WASHINGTON||34||02038|N|4|2/24/2012 1:58:00 PM|15|A|2255887|51.79
LD|71292994|K0001733|K95623|ACT|199900|213|Burbank Road||434||01590|N|7|9/27/2011 2:36:00 PM|127|A|991711|22.77
LD|71293056|D0008644|D42801|RAC|400000|Lot 12A|Worthen Drive||459||01450|N|1|9/28/2011 11:21:00 AM|1|A|141305|3.24
LD|71293079|E8000078|M80028|ACT|160000|0|West Street||526|01S|01002|N|6|9/27/2011 4:31:00 PM|63|A|47480|1.09
LD|71293220|FR000351|FR0139|ACT|1000000|a|Angelica ave||151|20X|02739|N|2|9/28/2011 7:40:00 AM|3|A|2645429|60.73
LD|71293359|NB114089|NB1813|ACT|1750000|Lots 1,2,3|Boston Road||866||01069|N|7|9/28/2011 11:45:00 AM|127|A|351985|8.08
LD|71293370|E0000CAF|M95388|ACT|68500|55C|Leyden Rd||511||01301|N|7|9/28/2011 11:57:00 AM|127|A|77101|1.77
LD|71293371|E0000CAF|M95388|ACT|52500|55B|Leyden Rd||511||01301|N|6|9/28/2011 11:59:00 AM|63|A|27007|0.62
LD|71293488|BB904815|BB8187|ACT|995000|58|St. John St.||157||02748|U|13|9/28/2011 2:06:00 PM|8191|A|29450|0.68
LD|71293616|K0001172|K95398|ACT|699000|0|Bond Street||420||01524|N|15|1/2/2012 11:21:00 AM|32767|B|4220093|96.88
LD|71293635|K0001172|K95398|ACT|499000|1122|Main Street||420||01524|N|2|11/3/2011 1:33:00 PM|3|C|87200|2
LD|71293648|NB111927|NB2641|ACT|169900|0000|West||38|42M|02070|N|9|12/22/2011 5:10:00 PM|2047|A|87120|2
LD|71293675|A0000454|A30001|ACT|235000|48|West Ave||204||02339|N|0|9/28/2011 5:53:00 PM|0|A|36253|0.83
LD|71293679|B9500468|B21501|ACT|295000|318, Lot 1|Haverhill Street||303||01864|N|2|11/6/2011 3:11:00 PM|3|A|125000|2.87
LD|71293680|B9500468|B21501|ACT|299000|318, Lot 2|Haverhill Street||303||01864|N|2|11/6/2011 3:16:00 PM|3|A|122000|2.8
LD|71293682|H9500058|AC0806|ACT|310000|29R|Orchard Street||342||01951|N|2|2/24/2012 10:41:00 AM|3|A|298081|6.84
LD|71293827|K0003035|K95257|ACT|79900|92|Quaboag St||425||01506|N|9|10/15/2011 3:30:00 PM|511|A|64905|1.49
LD|71293847|M8000032|M95125|ACT|44900|Lot 10|West Street||856||01056|N|1|9/29/2011 10:22:00 AM|1|B|40504|0.93
LD|71293848|M8000032|M95125|ACT|44900|Lot 11|West Street||856||01056|N|1|9/29/2011 10:23:00 AM|1|B|49360|1.13
LD|71293902|M8001121|M95333|ACT|190000|336|Long Plain Rd||501||01054|N|2|9/29/2011 11:35:00 AM|3|A|879912|20.2
LD|71293905|K0001755|K01527|EXT|1200000|368|Main St.||427||01566|N|1|10/3/2011 9:29:00 AM|1|C|95396|2.19
LD|71293910|M8001121|M95333|ACT|299000|334-336|Long Plain Rd||501||01054|N|2|9/29/2011 11:48:00 AM|3|A|1226649|28.16
LD|71293911|M8001121|M95333|ACT|425000|332-336|Long Plain Rd||501||01054|N|2|9/29/2011 11:51:00 AM|3|A|1423105|32.67
LD|71293930|K7000033|NB3090|ACT|79900|0|Brewer Way||413||01520|N|4|9/29/2011 12:28:00 PM|15|A|20473|0.47
LD|71293983|A9501799|A95384|ACT|168000|Lot 21|Meadowbrooke Ln||180||02346|N|26|9/29/2011 1:31:00 PM|67108863|A|44867|1.03
LD|71294153|A9502668|A95638|ACT|319900|Lot 46|Featherbed lane||105|EDE|02638|N|1|3/21/2012 8:34:00 AM|1|A|0.92|0
LD|71294159|A9502668|A95638|ACT|339900|Lot 47-48|Featherbed Lane||105|EDE|02638|N|1|3/21/2012 8:36:00 AM|1|A|1.96|0
LD|71294161|A9502668|A95638|ACT|319900|Lot 50|featherbed Lane||105|EDE|02638|N|1|3/21/2012 8:37:00 AM|1|A|1.21|0
LD|71294222|NB112686|NB2057|ACT|125000|0|Manley Street||1||02124|N|1|9/29/2011 7:04:00 PM|1|A|2809|0.06
LD|71294265|BB810309|NB3579|ACT|239000|963|Depot Road||60||01719|N|2|9/29/2011 9:23:00 PM|3|A|135907|3.12
LD|71294286|TEAM0533|BB3170|ACT|250000|24|Lackey St||408||01581|N|1|9/29/2011 10:41:00 PM|1|A|50000|1.15
LD|71294393|A9501483|A95308|ACT|33800|311|Mitchells Way||101||02601|N|0|9/30/2011 10:43:00 AM|0|A|18295|0.42
LD|71294412|K0002568|K01330|PCG|35000|1|tom casey rd.||421||01562|Y|1|10/21/2011 11:13:00 AM|1|A|45302|1.04
LD|71294414|K0002568|K01330|PCG|35000|160|south spencer rd.||421||01562|Y|1|10/21/2011 11:15:00 AM|1|A|45001|1.03
LD|71294485|K9502260|K95310|EXT|49900|33 - Lot 3|W Millbury Rd||434||01590|Y|3|9/30/2011 12:29:00 PM|7|A|240301|5.52
LD|71294486|K9502260|K95310|EXT|49900|39 - Lot 1|W Millbury Rd||434||01590|Y|3|9/30/2011 12:29:00 PM|7|A|293880|6.75
LD|71294505|BB921860|BB3028|ACT|22900|lot 56|east otis rd||574||01253|N|3|9/30/2011 1:06:00 PM|7|A|54450|1.25
LD|71294526|BB921860|BB3028|ACT|15000|Lot 368|Black Arrow||572||01223|N|3|9/30/2011 1:34:00 PM|7|A|17424|0.4
LD|71294698|TM000115|AC1630|ACT|199900|LOT 189|Indian Ridge Road South||47||01746|N|1|9/30/2011 4:38:00 PM|1|A|80586|1.85
LD|71294747|M9502732|M15000|ACT|19900|1082|S Main St||866||01069|N|1|9/30/2011 5:52:00 PM|1|C|60984|1.4
LD|71294774|FR000480|FR0160|ACT|139900|0|Bulgarmarsh Rd L:112C||2002||02878|N|1|11/17/2011 5:23:00 PM|1|A|126324|2.9
LD|71294781|CT005894|AC1132|ACT|84900|Parcel 58|North Main ST||413||01520|N|8|10/1/2011 11:03:00 AM|255|A|21687|0.5
LD|71294871|FR000169|FR0227|ACT|24900|0|Bristol||156|NFN|02740|N|1|10/5/2011 1:30:00 PM|1|A|9500|0.22
LD|71294903|BB921861|AC0111|ACT|23500|lot 23|Deer Run||572||01223|N|2|10/1/2011 11:32:00 AM|3|A|87120|2
LD|71294907|BB921861|AC0111|ACT|23500|lot 37|Deer Run||572||01223|N|2|10/1/2011 11:44:00 AM|3|A|87120|2
LD|71294923|BB922534|AC0371|ACT|199900|8|Park Place||151||02739|N|2|10/1/2011 8:22:00 PM|3|A|30492|0.7
LD|71294973|BB902487|K01136|ACT|125000|3|THORNTON STREET||439||01756|N|3|10/1/2011 3:08:00 PM|7|A|55757|1.28
LD|71294994|BB301138|BB5387|ACT|875000|10|Millstone Ln||64|19M|01773|N|13|10/7/2011 12:36:00 PM|8191|A|435071|9.99
LD|71294998|E0000JAM|E25301|ACT|43000|0|Starkweather Hill Rd||533|42J|01098|N|1|10/2/2011 3:59:00 PM|1|A|441263|10.13
LD|71295045|M8001268|M95197|ACT|44900|0|Barre-Cutoff Road||417||01531|N|5|10/1/2011 8:46:00 PM|31|A|140150|3.21
LD|71295124|E0000JAM|E25301|ACT|37500|lot 1|EAST STREET||531|07U|01012|N|1|10/2/2011 12:19:00 PM|1|A|115044|2.64
LD|71295313|K9500526|K95581|ACT|495000|21|Worcester Rd||430||01507|N|1|10/3/2011 10:24:00 AM|1|C|63249|1.45
LD|71295338|FR000678|BB4767|ACT|199000|000|Russells Mills Road||157||02747|N|5|10/3/2011 3:46:00 PM|31|A|80000|1.84
LD|71295384|B0361715|BB5999|ACT|850000|766|Arlington Street||371||01826|N|5|10/3/2011 11:36:00 AM|31|A|3746160|86
LD|71295425|TM007351|AC1265|ACT|59000|Lot 16|Barton Ave||867||01007|N|2|10/3/2011 12:34:00 PM|3|A|49658|1.14
LD|71295437|CT003096|C75300|ACT|135000|0|Maple Rd||379|39D|01886|N|18|10/3/2011 12:47:00 PM|262143|A|8500|0.2
LD|71295444|CT005556|AC0746|ACT|32000|371-375|Geneva Ave||1|05H|02122|N|16|10/3/2011 1:00:00 PM|65535|D|2308|0.05
LD|71295446|CT003096|C75300|ACT|135000|32|Maple Rd||379|39D|01886|N|20|10/3/2011 1:05:00 PM|1048575|A|8500|0.2
LD|71295528|K9502523|K95407|ACT|31999|Lot 10B|Sheldon Road||415||01005|U|8|10/3/2011 2:32:00 PM|255|A|296568|6.81
LD|71295585|H8000307|H95146|ACT|90000|33|Tommy Francis Rd||464||01473|U|1|11/9/2011 3:28:00 PM|1|A|72745|1.67
LD|71295591|G0001462|G23401|ACT|289000|65|Beaver Pond Rd.||319||01915|N|7|10/3/2011 3:42:00 PM|127|A|373265|8.56
LD|71295602|H8000307|H95146|ACT|129000|32|Harvard Rd||451||01740|N|2|10/3/2011 3:50:00 PM|3|A|43560|1
LD|71295701|BB980366|BB2435|ACT|289000|1188|High Street||32||02090|N|9|10/3/2011 5:32:00 PM|511|A|25615|0.59
LD|71295707|H4385760|H95700|ACT|330000|691|Chase Road||456||01462|N|5|10/3/2011 5:37:00 PM|31|C|207346|4.76
LD|71295772|TM003061|K95344|ACT|29900|lot 4|Charlton||428||01550|N|8|10/3/2011 8:50:00 PM|255|A|98010|2.25
LD|71295812|BB800911|BB4672|ACT|229000|Lot 5|Chestnut||68||02760|N|1|10/4/2011 12:09:00 AM|1|A|26515|0.61
LD|71295859|BB807334|NA9365|ACT|300000|132|Commonwealth Avenue||1|101|02116|N|2|10/4/2011 9:55:00 AM|3|A|0|0
LD|71295865|A7000054|A95066|ACT|250000|0|Linden||210||02364|N|0|10/4/2011 9:57:00 AM|0|A|21307|0.49
LD|71295918|K8000164|K01227|ACT|42500|0|Cut Off Rd L:2||415||01005|N|0|10/4/2011 11:00:00 AM|0|A|102849|2.36
LD|71295931|BB902844|BB8192|ACT|74900|0|Cohannet||173||02780|N|1|10/4/2011 11:28:00 AM|1|A|18730|0.43
LD|71296012|A0000082|A00215|ACT|260000|Lot 2/497|Mt, Blue St.||203|25I|02061|N|1|10/4/2011 12:55:00 PM|1|A|57935|1.33
LD|71296057|A8000173|A95066|ACT|89900|lot 1009-4|Blackmore Pond Rd||117|WWA|02576|N|1|10/5/2011 3:24:00 PM|1|A|79487|1.82
LD|71296061|A8000173|A95066|ACT|89900|lot 1009-7|Blackmore Pond Rd||117|WWA|02576|N|1|10/5/2011 3:30:00 PM|1|A|118299|2.72
LD|71296063|A8000173|A95066|ACT|210000|33|Farmers Lane||117|WWA|02576|N|1|10/5/2011 3:31:00 PM|1|A|286624|6.58
LD|71296069|H0544444|K95491|ACT|49500|0|Pratt Street||455||01420|N|1|10/4/2011 1:50:00 PM|1|A|16670|0.38
LD|71296184|M8000844|M95273|ACT|145000|Lot 25|Overlook Ln||863||01077|N|3|2/25/2012 8:35:00 PM|7|A|45529|1.05
LD|71296213|M8000844|M95273|ACT|147500|Lot 26|Overlook Ln.||863||01077|N|2|2/25/2012 8:32:00 PM|3|A|44189|1.01
LD|71296218|M8000844|M95273|ACT|155000|Lot 35|Sugar Maple Ln.||863||01077|N|2|2/25/2012 8:33:00 PM|3|A|40169|0.92
LD|71296227|M8000844|M95273|ACT|185000|Lot 37|Sugar Maple Ln.||863||01077|N|5|2/25/2012 8:33:00 PM|31|A|64246|1.47
LD|71296231|C8002762|C95145|ACT|175000|160|Range Road||1228||03087|N|1|10/4/2011 4:34:00 PM|1|A|79279|1.82
LD|71296433|J0001530|M80012|ACT|399000|0|Chesterfield Road||531||01012|N|1|10/5/2011 8:58:00 AM|1|A|2586390|59.37
LD|71296524|BB300279|BB3411|ACT|69900|Lot 45A|Gilboa||433||01516|N|1|10/5/2011 11:16:00 AM|1|A|133729|3.07
LD|71296608|BB800324|BB2436|ACT|99500|7|Albion St||401||01607|N|4|10/5/2011 1:13:00 PM|15|A|21842|0.5
LD|71296643|E9500727|M80029|ACT|79500|205|Peterson Road||866||01069|N|2|10/5/2011 2:04:00 PM|3|A|132220|3.04
LD|71296678|BB300248|BB3540|ACT|275000|80|Cedarcrest  Rd.||23||02021|N|1|10/5/2011 2:40:00 PM|1|A|18605|0.43
LD|71296691|BB300248|BB3540|ACT|275000|90|Cedarcrest  Rd.||23||02021|N|1|10/5/2011 2:53:00 PM|1|A|16120|0.37
LD|71296697|BB300248|BB3540|ACT|275000|100|Cedarcrest  Rd.||23||02021|N|1|10/5/2011 2:56:00 PM|1|A|15100|0.35
LD|71296703|BB300248|BB3540|ACT|275000|10|Beatrice||23||02021|N|1|10/5/2011 3:00:00 PM|1|A|16322|0.37
LD|71296706|A8000879|A95602|ACT|75000|0|0 River (2) and E Ashland St||185||02303|N|11|12/5/2011 8:04:00 AM|2047|A|116305|2.67
LD|71296715|BB300248|BB3540|ACT|275000|20|Beatrice||23||02021|N|1|10/6/2011 11:21:00 AM|1|A|17469|0.4
LD|71296718|BB300248|BB3540|ACT|275000|30|Beatrice||23||02021|N|1|10/6/2011 11:22:00 AM|1|A|17469|0.4
LD|71296719|BB300248|BB3540|ACT|275000|50|Beatrice||23||02021|N|1|10/6/2011 11:22:00 AM|1|A|22400|0.51
LD|71296730|BB302018|BB4624|ACT|114900|Lot 2|Old Spruce Street||180||02346|N|7|10/5/2011 3:30:00 PM|127|A|337154|7.74
LD|71296753|C9500294|AC0959|ACT|139900|27|High  Street||345||01952|N|1|10/5/2011 3:49:00 PM|1|A|56500|1.3
LD|71296756|C9500294|AC0959|ACT|139900|31|High  Street||345||01952|N|1|10/5/2011 3:52:00 PM|1|A|57412|1.32
LD|71296758|C9500063|C95283|ACT|429900|503|North End Boulevard||345|SBE|01952|N|9|3/29/2012 12:06:00 PM|511|A|59200|1.36
LD|71296799|FR000301|FR0090|ACT|1300000|126|Lucy Little Road||157||02747|N|11|10/5/2011 4:52:00 PM|2047|A|2207621|50.68
LD|71296810|TEAM0371|K95491|ACT|100000|52|Lot 5B Brattle Street||401||01606|N|1|10/5/2011 4:57:00 PM|1|A|0|0
LD|71296812|G8000629|D95087|ACT|550000|Lot 1|Aldrich Lane||379||01886|N|11|10/5/2011 4:58:00 PM|2047|A|217800|5
LD|71296820|H2540794|H52200|ACT|39900|131|Horton Rd||473||01364|N|5|10/5/2011 5:21:00 PM|31|A|13800|0.32
LD|71296897|K0001318|K95310|ACT|179999|78|Torrey RD||434||01590|N|6|10/5/2011 9:19:00 PM|63|A|2559150|58.75
LD|71296950|D9500054|K95580|ACT|190000|52|Massachusetts Ave||452||01451|N|1|10/6/2011 4:14:00 PM|1|A|30492|0.7
LD|71296997|K9502700|AC1028|ACT|89999|380|South Quinsigamond Ave||409||01545|N|1|10/7/2011 8:02:00 PM|1|A|10450|0.24
LD|71297000|FR000169|FR0227|ACT|144900|Lot 31|Kyle Jacob Rd||160||02790|N|1|10/7/2011 4:00:00 AM|1|A|62988|1.45
LD|71297030|M0001606|M95310|ACT|99900|lot 27|Shepard||834||01008|N|2|10/6/2011 10:15:00 AM|3|A|517057|11.87
LD|71297047|A9500812|M80022|ACT|679900|34|Peggotty Beach Rd||202|30X|02066|N|6|10/6/2011 10:46:00 AM|63|A|18469|0.42
LD|71297088|C9500272|C95039|ACT|645000|137|ATLANTIC AVENUE||345|SBE|01952|N|13|10/6/2011 11:37:00 AM|8191|A|7500|0.17
LD|71297106|D0005005|G80023|ACT|550000|77|Pond Street||1185||03079|N|1|10/13/2011 2:53:00 PM|1|A|492228|11.3
LD|71297111|K0001950|K95442|ACT|139900|lOT 2|Asylum St||439||01576|N|3|10/6/2011 12:08:00 PM|7|A|239655|5.5
LD|71297147|A0000431|A95534|ACT|380000|48|Main St||211||02367|U|3|10/9/2011 11:37:00 AM|7|A|449557|10.32
LD|71297299|B0607047|C70100|ACT|339000|328|Salem Street||313||01940|N|6|10/6/2011 3:08:00 PM|63|A|31920|0.73
LD|71297323|D0008623|G80032|ACT|110000|1|Fairway Drive||457||01464|N|4|10/6/2011 3:41:00 PM|15|A|80588|1.85
LD|71297354|BB810752|AC1768|ACT|48900|0|Jackson Ave||2029||02919|N|1|10/6/2011 4:12:00 PM|1|A|4800|0.11
LD|71297370|BB923105|BB3296|ACT|55000|10|West Center Rd.||574||01253|N|6|10/6/2011 4:25:00 PM|63|A|376794|8.65
LD|71297387|BB923105|BB3296|ACT|59000|99&100|Louden Bethlehem Rd.||574||01253|N|8|10/6/2011 4:45:00 PM|255|A|145055|3.33
LD|71297433|BB910431|AC0111|ACT|149900|Lot 17|Chester Rd||834||01008|N|7|10/10/2011 8:34:00 PM|127|A|618552|14.2
LD|71297436|BB910431|AC0111|ACT|24900|304|Brooker Hill Rd||572||01223|N|14|10/9/2011 5:11:00 PM|16383|A|87120|2
LD|71297505|C5385009|C95260|ACT|139000|390A|MAPLE STREET||320||01923|N|3|10/6/2011 10:09:00 PM|7|A|136778|3.14
LD|71297515|M9502500|M95204|ACT|349900|92|Chicopee Street||860||01033|N|1|10/6/2011 10:54:00 PM|1|A|2220000|50.96
LD|71297561|BB984983|BB4604|ACT|429000|139|Melrose||39|AUB|02466|N|1|10/7/2011 9:09:00 AM|1|A|5484|0.13
LD|71297759|C8001277|C80011|EXT|550000|24|University Lane, Lot A||325||01944|N|1|10/7/2011 2:01:00 PM|1|A|60320|1.38
LD|71297835|CT005248|A41401|ACT|1250000|34|Off Station||207||02359|N|1|10/7/2011 3:29:00 PM|1|A|1393920|32
LD|71297850|CT003510|K95580|ACT|75000|Lot F|Pail Factory Rd||468||01468|N|1|11/16/2011 7:31:00 PM|1|A|453460|10.41
LD|71297881|CT004244|A95541|ACT|139900|553|Main St||105||02670|N|4|10/7/2011 4:33:00 PM|15|A|7781|0.18
LD|71297887|CT004244|A95541|ACT|189900|563|Main St||105||02670|N|4|10/7/2011 4:36:00 PM|15|A|19816|0.45
LD|71297968|BB905255|BB5474|ACT|999000|39|Miller Street||37||02056|N|17|11/2/2011 6:24:00 PM|131071|B|1049796|24.1
LD|71298006|K8000475|K01222|ACT|35000|58|Carter Rd||401|WSD|01609|N|9|10/7/2011 8:54:00 PM|511|A|30000|0.69
LD|71298056|H2384811|H17000|ACT|26000|Lot 602.03|Monson Turnpike Rd||471||01366|N|5|10/8/2011 9:41:00 AM|31|A|97139|2.23
LD|71298189|BB980842|A95384|ACT|115000|lot 1|Crooked Lane||153||02347|N|1|10/8/2011 5:44:00 PM|1|A|70000|1.61
LD|71298199|G0002818|BB3298|ACT|44900|35|Main Street||58|01C|01720|N|0|10/8/2011 7:10:00 PM|0|A|177724|4.08
LD|71298206|A9500697|A14007|ACT|509900|40|Main Street||208||02050|N|5|10/11/2011 11:04:00 AM|31|C|66646|1.53
LD|71298258|A8001996|AC0307|ACT|699000|3375|Main St||101|BAR|02630|N|4|10/11/2011 7:38:00 PM|15|A|369388|8.48
LD|71298338|BB800849|AC1119|ACT|475000|23|Lake Street||37||02056|N|11|11/7/2011 6:16:00 AM|2047|A|653400|15
LD|71298528|E0000MAS|E24601|ACT|79000|0|Bryant Rd||532||01026|N|3|10/20/2011 9:05:00 PM|7|A|277042|6.36
LD|71298531|BB803040|NA9168|ACT|399900|783|Pleasant St||192|33I|02072|N|12|10/10/2011 7:03:00 PM|4095|A|338461|7.77
LD|71298669|NB113254|NB5116|ACT|249900|62|E Main St||2039||02893|N|5|10/11/2011 10:03:00 AM|31|C|38333|0.88
LD|71298671|FR000249|FR0024|ACT|249000|1172-1174|Bedford St||161||02723|N|0|10/11/2011 10:08:00 AM|0|C|12632|0.29
LD|71298730|M9501124|J02000|ACT|70000|89.01|Michael Sears||867||01007|N|6|10/11/2011 11:33:00 AM|63|A|213444|4.9
LD|71298828|FR000687|FR0136|ACT|205000|0|MARION RD.||151||02739|N|1|10/13/2011 11:39:00 AM|1|A|163350|3.75
LD|71298879|BB815833|AC1473|ACT|195000|61|READ||70||02771|N|11|10/21/2011 2:11:00 PM|2047|A|107593|2.47
LD|71298885|C9500269|C95006|ACT|149000|00|Water Street||344||01950|N|1|10/13/2011 9:16:00 AM|1|D|5000|0.11
LD|71298908|K0001849|K95390|ACT|390000|0|S. Main St.||420||01524|N|6|10/11/2011 2:53:00 PM|63|A|1357330|31.16
LD|71298972|K0001623|K95416|ACT|75000|0|New Westminster Road||469||01452|N|6|10/11/2011 8:58:00 PM|63|A|384634|8.83
LD|71298988|E0000RBP|E32501|ACT|45000|0|Pisgah Mountain Road||508||01354|N|1|10/14/2011 1:21:00 PM|1|A|209088|4.8
LD|71299012|E9500361|M80028|ACT|110000|245|Meadow Street||526||01002|N|2|10/14/2011 9:30:00 AM|3|A|30000|0.69
LD|71299057|K0001849|K95390|ACT|499000|76|S Main St||420||01524|N|3|10/11/2011 5:43:00 PM|7|C|653400|15
LD|71299058|FR000006|FR0160|ACT|99900|230|Linden St||161||02720|N|1|10/11/2011 5:44:00 PM|1|C|6098|0.14
LD|71299196|BB808402|NB9068|ACT|35000|2|Rollins St. Level1/ 144||1|104|02116|U|2|2/16/2012 2:03:00 PM|3|A|0|0
LD|71299224|M8000032|M95125|ACT|166500|LOT 17&36|North Chester Road||833||01011|N|1|10/12/2011 10:19:00 AM|1|B|4835160|111
LD|71299257|K7000035|K95257|ACT|82500|8 A|Prescott St||414||01543|N|10|2/23/2012 12:56:00 PM|1023|A|65340|1.5
LD|71299302|A0002120|A05307|ACT|199900|0|Highland Avenue Bb||151||02739|N|9|10/12/2011 11:40:00 AM|511|A|9583|0.22
LD|71299423|BB980020|K80038|ACT|199900|110|Thayer||437||01529|N|5|10/12/2011 2:12:00 PM|31|A|1233183|28.31
LD|71299428|A0000649|M80007|ACT|155000|75|Norwell Road||208||02050|N|1|10/12/2011 2:24:00 PM|1|A|14034|0.32
LD|71299439|NB900522|NB9449|ACT|95000|30|Vine Street||45||01721|N|1|10/12/2011 2:33:00 PM|1|A|31884|0.73
LD|71299470|C8002906|C99977|ACT|109900|0|Sherbrooke Terrace||311||01906|N|0|10/12/2011 2:57:00 PM|0|A|16117|0.37
