PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET
RN|71203424|FR001208|FR0227|ACT|675|1260|south main|3|161||02724||4|3/22/2011 11:49:00 AM|15|D|5|2|1|0|N|0|0|800
RN|71205855|C0001648|AC1097|ACT|1700|45|Mansion|D|341||01969||9|3/31/2011 1:43:00 PM|511|D|3|1|1|0||1|304807|670
RN|71208499|G0002355|G40100|ACT|800|240|Andover Street|3|364|SLW|01843||6|3/31/2011 3:36:00 PM|63|D|4|2|1|0|N|1|14361|750
RN|71215921|G0002769|AC1819|ACT|525|14|Main St|1|458|AYR|01432||7|5/13/2011 12:03:00 PM|127|B|1|0|0|1||0|0|300
RN|71216469|G0000612|AC2004|ACT|6.95|8|Marblehead St|1|362||01845||6|11/22/2011 12:47:00 PM|63|C|4|0|1|0||10|22651|4486
RN|71217892|FR000069|FR0229|ACT|450|16|W. Murray Street|0|6027||34465||7|4/16/2011 6:51:00 PM|127|A|6|1|1|0|N|2|6000|675
RN|71220188|BB954486|NB5359|ACT|5800|150|Brookline Avenue|17|1|105|02215||20|4/21/2011 6:55:00 PM|1048575|D|5|2|2|0|Y|1|0|1000
RN|71221883|BB981066|BB6006|ACT|1350|155|Main Street|1|15||02148||1|4/26/2011 12:09:00 PM|1|D|6|0|1|0|N|1|0|1200
RN|71224086|A8000860|BB6013|ACT|1600|67|Priscilla Ave|67|209|09S|02332||1|4/29/2011 11:08:00 AM|1|A|6|4|1|0|N|4|5663|728
RN|71225881|BB903661|BB1495|ACT|1100|41|Asiaf Way|0|213|MAN|02360||11|6/28/2011 6:07:00 PM|2047|A|5|2|1|0||1|4792|768
RN|71227387|FR001230|FR0045|ACT|675|77|Tremont St|2N|161||02720||1|5/5/2011 9:46:00 AM|1|D|4|2|1|0|N|0|0|0
RN|71237130|BB903794|BB2435|ACT|18000|171|CLIFF ROAD|171|56||02481||10|5/23/2011 1:00:00 PM|1023|A|10|5|6|2|Y|6|39100|6000
RN|71237483|BB804274|BB3214|ACT|1400|86|Victoria Heights|86|1|006|02136||4|5/23/2011 11:10:00 PM|15|B|6|3|2|1|Y|1|999|999
RN|71239258|FR000540|A95340|ACT|1200|105|Gulf Road|1|157|SDA|02748||6|5/27/2011 10:06:00 AM|63|A|3|1|1|1|N|2|0.28|669
RN|71241482|BB808655|BB5326|ACT|3500|63|Cameron Way|n/a|175||02769||2|6/1/2011 4:53:00 PM|3|A|11|4|4|0|Y|10|1.5|4800
RN|71241749|C0002968|G62134|ACT|1200|F56|Eagle Ridge|56|1015||03812||18|6/2/2011 7:26:00 AM|262143|C|5|2|2|0|Y|2|0|1050
RN|71242152|CT002012|AC0371|ACT|1800|732|Sconticut Neck Rd|1|155|11E|02719||10|6/2/2011 1:36:00 PM|1023|A|9|4|2|1|Y|5|472247|3500
RN|71243609|BB803082|BB5092|ACT|1450|11|Maywood|1|1||02119||8|6/5/2011 1:30:00 PM|255|B|5|3|1|0|N|0|1200|1200
RN|71244048|M8000507|NB5090|ACT|970|158|Chestnut Street|3G|839||01103||1|6/10/2011 5:29:00 PM|1|C|3|1|1|0|N|0|0|900
RN|71247651|K8002029|K01104|ACT|1700|230|Trotting Park Rd|1|105|WDE|02670||12|6/20/2011 2:03:00 PM|4095|A|7|3|1|1|N|6|0.18|2700
RN|71248417|FR000353|A95340|ACT|2200|00|Barneys Joy Rd|0|157|SDA|02748||7|6/14/2011 5:23:00 PM|127|A|6|3|2|0||2|65776|2192
RN|71249683|H8000265|H92600|ACT|875|4|Hyacinth Drive|1|460||01463||3|6/16/2011 10:07:00 PM|7|D|2|1|1|0||2|54450|800
RN|71250418|M8001149|M39601|ACT|1200|55|East Street|00|507||01360||7|6/18/2011 3:09:00 PM|127|A|6|2|1|0||4|50094|1282
RN|71250910|BB985644|BB5990|ACT|3800|6|Conrick Lane|0|53||02030||8|6/20/2011 2:26:00 PM|255|A|10|4|3|1|Y|4|49318|3827
RN|71252149|FR001230|FR0045|ACT|475|213|Haffards St|2f|161||02723||1|6/22/2011 3:09:00 PM|1|D|3|1|1|0|N|0|0|0
RN|71253518|A0001116|A05307|ACT|800|25B|Main St.|25B|210||02364||9|12/13/2011 11:52:00 AM|511|C|1|0|0|1|N|4|0|475
RN|71253885|BB921861|AC0111|ACT|1600|63|Laurel Hill|1|576||01245||11|6/26/2011 1:06:00 PM|2047|A|7|4|3|0|Y|4|107000|2200
RN|71254102|G0002769|AC1819|ACT|1788|499|Boston Road|Varies|374||01821||13|6/27/2011 11:27:00 AM|8191|D|4|2|2|0|Y|1|50000|1077
RN|71254107|G0002769|AC1819|ACT|1099|673|Franklin Street|varies|401||01604||9|6/27/2011 11:30:00 AM|511|D|5|2|1|0||2|80000|800
RN|71254216|BB981960|NB1072|ACT|11000|22|Joy Street|0|1|102|02114||10|6/27/2011 1:48:00 PM|1023|A|10|5|3|2|Y|0|0|4000
RN|71255570|TEAM0227|K95476|ACT|700|14|Bell Street|2|421||01562||9|6/30/2011 11:31:00 AM|511|D|4|1|1|0|N|2|11108|872
RN|71255603|K0003304|K01596|ACT|1500|110|Teaticket Path|0|107||02536||25|12/8/2011 3:39:00 PM|33554431|A|6|3|1|1|N|4|10000|1400
RN|71255948|BB901976|BB8100|ACT|3000|202|Sanderson|0|24|END|02026||6|7/1/2011 9:42:00 AM|63|A|7|3|3|0|Y|2|15567|2216
RN|71256447|BB803366|BB9638|ACT|1550|29|shaw ave|2|188||02351||7|2/7/2012 11:03:00 AM|127|D|6|3|1|0|N|2|0|0
RN|71256450|BB806396|BB1175|ACT|2500|14|Jencks Rd|0|441||01757||30|12/28/2011 1:03:00 PM|1073741823|A|8|3|2|1|Y|8|45080|2330
RN|71257811|A8000566|A95066|ACT|2100|1|Bayberry Rd|2|213||02360||10|7/6/2011 6:26:00 PM|1023|A|4|2|1|0||2|18731|1100
RN|71258026|TEAM0299|BB5779|ACT|680|3|Main Street|10|457||01464||7|7/7/2011 10:11:00 AM|127|D|3|1|1|0|N|1|0|550
RN|71258940|BB902734|K01220|ACT|1800|22|Linden Street|22|46||01702||6|11/7/2011 1:30:00 PM|63|D|7|0|0|2||2|0.28|1340
RN|71258966|TEAM0331|BB2431|ACT|4200|286|Boston Post Rd|286|57||02493||13|8/26/2011 7:04:00 AM|8191|A|8|4|3|0|Y|4|44800|2400
RN|71259445|H6402474|H95149|ACT|800|370|Mechanic Street|2|454||01453||5|7/11/2011 8:40:00 AM|31|D|4|2|1|0||0|0|936
RN|71260899|BB301149|BB9596|ACT|2600|490|Main Street|112|406||01532||6|1/3/2012 12:18:00 PM|63|C|5|2|2|0|Y|1|0|1640
RN|71261024|BB981547|AC0754|ACT|700|577|Deltona Blvd|0|6046||32725||2|7/13/2011 3:12:00 PM|3|C|1|0|0|2|N|77|20000|900
RN|71263033|B0349854|C80018|ACT|2950|112|Johnson Woods Drive|304|304||01867||11|7/19/2011 4:05:00 PM|2047|C|6|2|2|1|Y|3|0|2050
RN|71263676|BB902334|BB1315|ACT|1150|2|Marvin Ave|2|34||02038||10|8/17/2011 5:22:00 PM|1023|D|4|2|1|0|N|2|11952|1000
RN|71263800|BB921853|NB2858|ACT|200|25|S. Huntington Ave|001|1|107|02134||1|7/19/2011 8:36:00 PM|1|C|0|0|0|0||1|999|999
RN|71264286|BB902946|BB3197|ACT|4500|33|Sleeper Street|306|1|113|02210||12|7/20/2011 4:53:00 PM|4095|C|4|2|2|0|Y|0|1590|1590
RN|71264705|C8001332|C75001|ACT|1400|12|Ashland|1|325||01944||10|7/21/2011 2:11:00 PM|1023|B|3|0|1|0|N|3|0|900
RN|71265143|BB814132|BB9090|ACT|4200|4|Audubon Ln|0|43||02478||15|7/22/2011 12:50:00 PM|32767|A|10|5|4|1|Y|5|16832|3086
RN|71265393|BB910480|FR0191|ACT|1300|31|Bridge Street|0|157|SDA|02748||16|7/22/2011 5:56:00 PM|65535|A|6|3|1|1|N|3|0.14|1428
RN|71265687|CT001139|BB5919|ACT|10000|2|Commonwealth Ave|14C|1|101|02116||16|7/24/2011 1:02:00 PM|65535|C|5|2|2|0|Y|1|0|1685
RN|71267476|BB802382|AC1158|ACT|900|219|Burt|A|173||02780||1|7/28/2011 11:26:00 AM|1|B|5|2|1|0|N|2|0.2|912
RN|71267809|BB802922|BB3336|ACT|200|621|EAST 1ST|0|1|005|02127||1|7/28/2011 9:03:00 PM|1|C|0|0|0|0||1|0|0
RN|71268788|BB900781|BB2945|ACT|800|679|western ave|2|312||01902||11|8/1/2011 10:29:00 AM|2047|B|3|0|2|0||10|7000|800
RN|71269690|CT002658|K95535|ACT|750|38B|Morse Ave.|2|868||01082||1|8/11/2011 10:56:00 AM|1|D|5|2|1|0||2|30800|1000
RN|71270658|NB111448|AC0720|ACT|8000|13|Wescott Drive|13|48||01748||18|8/4/2011 11:25:00 AM|262143|A|12|6|7|2|Y|15|60087|8277
RN|71270982|BB803830|BB8150|ACT|2000|296|Winthrop St|1|173||02780||1|8/4/2011 6:13:00 PM|1|C|0|0|0|0||10|3.7|1200
RN|71272877|BB902376|BB9924|ACT|950|30|Juniper Road|33|68||02760||9|8/17/2011 6:51:00 PM|511|C|5|2|1|0|N|1|0|830
RN|71272880|NB115336|AC1195|ACT|3800|50|Howard|5|17|DSQ|02144||2|8/9/2011 5:01:00 PM|3|C|3|1|1|0||1|0|1100
RN|71273224|CT000659|AC1355|ACT|1350|20|Wampanoag Rd|0|102|SAB|02562||30|8/10/2011 12:40:00 PM|1073741823|A|6|4|1|1|N|4|12000|1144
RN|71273418|BB981678|NB9460|EXT|1600|1|Copeland Park|2|1||02119||10|12/13/2011 11:56:00 AM|1023|D|6|4|1|0||0|0|1200
RN|71274253|G8000855|BB3476|ACT|1100|1217|Pawtucket Blvd|56|372||01854||6|2/29/2012 6:42:00 PM|63|B|4|2|1|1|N|1|0|923
RN|71276178|A8001906|A14002|ACT|2300|127|Glades Road|127|202|MIN|02066||1|8/22/2011 3:07:00 PM|1|A|9|4|1|1||4|3485|2138
RN|71276290|BB805427|BB5919|ACT|8000|846|Sudbury|0|62||01742||22|8/17/2011 2:07:00 PM|4194303|A|15|5|5|1|Y|10|24.4|7432
RN|71276655|M9501114|M70008|ACT|850|2137|Main|2137|866|874|01080||9|8/18/2011 11:04:00 AM|511|D|4|2|1|0||2|0|0
RN|71276680|NH000187|NH0010|ACT|1800|10|Cunningham Dr.|1|1055||03038||8|8/23/2011 6:40:00 PM|255|A|7|3|1|0|Y|4|48787|1698
RN|71277142|A0000431|A95534|ACT|1700|14|Cochituate Rd|14|213||02360||1|8/19/2011 10:20:00 AM|1|A|7|4|2|0|N|4|12197|1100
RN|71277169|A0000431|A95534|ACT|1300|14|Cochituate Rd|14|213||02360||9|8/19/2011 10:59:00 AM|511|A|5|1|1|0||4|12197|1100
RN|71277326|A0002162|BB2685|ACT|1050|125|john dunn memorial|2f|187||02370||2|10/28/2011 1:46:00 PM|3|B|4|2|1|0|N|2|99999|802
RN|71278866|BB985184|BB533|ACT|1595|64|W. Broadway, RR 214|1|1055||03038||1|8/24/2011 10:39:00 AM|1|A|6|3|1|1|N|2|24916|1620
RN|71279876|BB804847|BB7091|ACT|600|185|MAIN|32-33|191||02322||16|8/26/2011 12:44:00 PM|65535|C|1|0|0|1||35|9999|9999
RN|71280885|BB921294|A90089|ACT|1000|1189|Nantasket Ave|2|196||02045||10|8/31/2011 2:29:00 PM|1023|C|4|2|2|0|Y|2|0|1175
RN|71281250|A0002217|A90089|ACT|1600|35|Beach Avenue|mar to june|196||02045||9|11/6/2011 3:37:00 PM|511|A|9|4|1|2||6|5018|1931
RN|71281878|BB954789|BB5990|EXT|750|2120|Phillips Rd.|8|156||02745||10|9/13/2011 3:31:00 PM|1023|C|4|2|1|0|N|1|0|931
RN|71282447|K8001550|AC1094|ACT|1250|1029|PLEASANT ST|7|401|TAT|01602||18|9/7/2011 8:23:00 PM|262143|C|6|2|2|1|Y|2|0|1574
RN|71282926|K8000356|K95614|ACT|2500|6|Beechmont Street|2|401||01609||15|9/6/2011 10:59:00 AM|32767|D|9|3|2|0||2|0.41|3000
RN|71283053|A0001500|A00450|ACT|2000|34|Bay Avenue|1|208||02050||3|9/6/2011 12:31:00 PM|7|A|7|4|3|0|Y|4|3000|1536
RN|71283226|TEAM0227|K95476|ACT|875|105|Mechanic Street|2|422||01515||11|9/6/2011 3:23:00 PM|2047|D|5|3|1|0|N|2|14974|1200
RN|71283269|K0004094|K01624|ACT|750|60|Fraternal Avenue|1R|401|BUR|01606||1|9/6/2011 4:02:00 PM|1|D|3|1|1|0|N|1|5000|600
RN|71283914|BB815744|BB8100|ACT|7500|120|Seaver Street|E201|12|06X|02445||10|1/10/2012 12:26:00 PM|1023|C|6|2|2|1|Y|2|0|2292
RN|71284892|A9501632|A95624|ACT|1100|36|Sunrise Drive|2|193||02188||4|9/8/2011 11:06:00 PM|15|D|2|1|1|0|N|1|5000|400
RN|71285059|H1383416|H33100|ACT|650|20|Duval|2|466||01475||1|9/9/2011 11:42:00 AM|1|D|4|2|1|0|N|2|0.15|650
RN|71285129|BB808603|BB2685|ACT|1300|49|Sumner Street|2|192||02072||3|9/9/2011 12:54:00 PM|7|D|4|2|1|0|N|1|28360|900
RN|71285156|C9323431|C95157|ACT|3250|39|INTREPID CIRCLE|301|318||01945||5|9/9/2011 1:23:00 PM|31|B|6|2|3|0|Y|2|0|3077
RN|71285257|BB904149|BB2050|ACT|3800|231|Old Littleton Rd|---|452|HVD|01451||1|9/9/2011 3:29:00 PM|1|A|11|4|2|1|Y|20|209759|4685
RN|71285377|BB804209|C95098|ACT|900|4|Loring Ave|1a|316||01970||8|2/11/2012 12:17:00 PM|255|D|3|1|1|0||0|0|500
RN|71285792|BB901025|AC0392|ACT|1750|17|Ambrose St|2|20||02151||0|9/11/2011 4:49:00 PM|0|D|7|3|1|1|N|0|3000|1500
RN|71286077|BB300732|BB5503|ACT|4500|419|Marrett Road|1|63||02421||11|2/17/2012 4:12:00 PM|2047|A|8|4|2|0||3|28132|2483
RN|71286829|A8001007|A95638|ACT|2500|22|West Drive|0|150||02738||8|10/11/2011 4:41:00 PM|255|A|6|3|2|0||4|0|1951
RN|71287979|FR000353|A95340|ACT|1800|84|Degaris Avenue|0|157|SDA|02748||6|9/15/2011 1:57:00 PM|63|A|6|3|2|0|N|4|20000|1900
RN|71288163|FR700040|FR0155|ACT|600|245|high|1|161||02720||1|9/15/2011 4:59:00 PM|1|D|4|1|1|0|N|1|6000|500
RN|71288784|NB111357|NB1969|ACT|7500|18|Bigelow St|1|13||02139||10|9/16/2011 7:09:00 PM|1023|A|11|4|3|0|N|2|4000|3209
RN|71289263|NB112369|AC0735|ACT|3400|195|webster|4|1|05L|02128||12|9/19/2011 10:28:00 AM|4095|D|5|2|2|0|Y|2|3000|2200
RN|71289428|BB910462|BB5319|ACT|900|77|South St|1|156||02740||0|9/19/2011 1:51:00 PM|0|D|6|3|1|0|N|0|0|1200
RN|71289431|BB910462|BB5319|ACT|900|77|South St|2|156||02740||0|9/19/2011 1:52:00 PM|0|D|6|3|1|0|N|0|0|1200
RN|71289631|BB802693|BB3430|ACT|1500|71|Hewes Street|71|2013||02864||11|11/10/2011 1:12:00 PM|2047|A|6|4|1|1|N|1|5227|1203
RN|71289745|BB801064|AC0080|ACT|12000|1|Avery St|35D|1|108|02111||9|12/14/2011 2:42:00 PM|511|C|5|2|2|1|Y|1|9999|2036
RN|71290208|BB301112|BB2447|ACT|2800|4|Applewood Lane|4|34||02038||6|2/13/2012 3:48:00 PM|63|C|7|2|2|1|Y|3|0|2026
RN|71290732|BB904023|BB1494|ACT|1000|42|Abbey St|0|208|REX|02050||3|3/13/2012 8:20:00 PM|7|A|4|2|1|0|N|1|4000|700
RN|71290737|NB111212|NB1863|ACT|30000|1|Avery|PH2B|1|108|02111||11|9/21/2011 5:58:00 PM|2047|C|6|3|4|1|Y|2|2971|2971
RN|71291247|A9501571|A95338|ACT|4800|28|Hammet Lane, CH201|1|122||02535||1|9/22/2011 3:37:00 PM|1|A|7|3|2|1|Y|4|3|3800
RN|71291338|A9501571|A95338|ACT|11000|26|Chilmartk Street CH 221|1|122||02535||1|9/22/2011 5:34:00 PM|1|A|8|5|3|0||4|172000|2600
RN|71291927|TM003061|K95344|ACT|550|150|Main Street|2B|421||01562||10|9/23/2011 8:37:00 PM|1023|D|3|1|1|0|N|0|0|0
RN|71292085|A9500671|BB3047|ACT|600|149|cambridge st|suit 3|13|ECM|02141||5|9/24/2011 5:02:00 PM|31|B|1|0|1|1|N|1|0|100
RN|71292190|C8000681|C80006|ACT|900|328|Greenwood|2D|401||01607||5|9/25/2011 3:31:00 PM|31|D|5|2|1|0||1|114127|756
RN|71292836|BB810632|E95065|ACT|1400|47|Fowler|1|1|002|02122||5|9/27/2011 11:07:00 AM|31|B|5|3|1|0|N|0|1212|1212
RN|71292964|BB802651|BB2447|ACT|900|1|Nelson Street|C|442||01568||6|10/3/2011 11:47:00 AM|63|C|3|1|1|0|N|2|0|852
RN|71293859|H8525963|G95224|ACT|845|93|Willard Street|0|458||01432||5|9/30/2011 12:39:00 PM|31|B|4|2|1|0|N|2|0|700
RN|71293896|CT003304|FR0235|ACT|650|1159|Bedford Street|3|161||02723||6|9/29/2011 11:26:00 AM|63|D|5|2|1|0|N|0|5663|982
RN|71294024|BB904587|BB6015|ACT|2500|35-37|Water St|0|62||01742||13|12/13/2011 11:38:00 AM|8191|B|8|3|3|0||2|5000|1870
RN|71294717|C7287986|C80700|EXT|2150|41|Wharf Path|FURNISHED|318||01945||6|10/1/2011 8:57:00 AM|63|C|4|2|1|1||1|0|1200
RN|71295204|BB802522|BB5522|ACT|1900|16|Jersey Lane|1|325||01944||4|10/2/2011 8:02:00 PM|15|B|7|3|1|1||2|0|2400
RN|71295456|A9501571|A95338|ACT|3200|100|Connie;s Way VH401|1|124||02568||8|10/3/2011 1:18:00 PM|255|A|8|4|3|1||2|2.15|2234
RN|71295469|A9501571|A95338|ACT|3000|223|Sandpiper Lane Unit 12  VH405|1|124||02568||9|10/3/2011 1:30:00 PM|511|A|6|3|2|0||2|0.5|1750
RN|71295483|A9501571|A95338|ACT|7500|37|Memphremagog Ave VH410|1|124||02568||8|10/3/2011 1:43:00 PM|255|A|7|4|4|0||2|3.21|3200
RN|71295487|A9501571|A95338|ACT|1900|100|Franklin Terrace VH411|1|124||02568||7|10/3/2011 1:52:00 PM|127|A|5|3|1|1||2|0.31|1144
RN|71295524|A9501571|A95338|ACT|4500|100|Connie's Way VH408|1|124||02568||8|10/3/2011 2:24:00 PM|255|A|12|6|3|1||6|2.15|11112
RN|71295551|A9501571|A95338|ACT|1500|100|Connie's Way VH409|1|124||02568||8|10/3/2011 2:57:00 PM|255|A|4|2|1|0||3|0.5|800
RN|71295558|A9501571|A95338|ACT|7375|124|Kuffie's Point Way VH415|1|124||02568||7|10/3/2011 3:07:00 PM|127|A|7|4|3|0||4|43560|2500
RN|71295577|A9501571|A95338|ACT|6700|607|Herring Creek Rd VH420|1|124||02568||0|10/3/2011 3:30:00 PM|0|A|5|3|2|0||2|43560|1294
RN|71295587|A9501571|A95338|ACT|5750|81|Tisbury Lane WT106|1|123||02575||8|10/3/2011 3:37:00 PM|255|A|7|3|2|1||4|217800|3500
RN|71295598|A9501571|A95338|ACT|8000|17|Aquinnah Ave AQ601|1|121||02535||8|10/3/2011 3:47:00 PM|255|A|9|6|3|1||2|3.3|3500
RN|71295608|A9501571|A95338|ACT|4000|709|Old County Rd WT134|1|123||02575||8|10/3/2011 3:59:00 PM|255|A|7|4|2|1||4|0.95|2400
RN|71295623|A9501571|A95338|ACT|2750|58|Forest Rd WT140|1|123||02575||8|10/3/2011 4:12:00 PM|255|A|5|3|1|0||2|215000|1200
RN|71295632|A9501571|A95338|ACT|5650|60|Bartimus Luce Rd WT143|1|123||02575||8|10/3/2011 4:23:00 PM|255|A|7|3|2|0||2|258000|1300
RN|71295641|A9501571|A95338|ACT|2850|40|Bartimus Luce Rd WT142|1|123||02575||8|10/3/2011 4:32:00 PM|255|A|3|3|2|0||2|258000|1250
RN|71295650|A9501571|A95338|ACT|8000|85|North Reservoir WT150|1|123||02575||10|10/3/2011 4:42:00 PM|1023|A|8|5|4|1||4|26.5|4000
RN|71295662|A9501571|A95338|ACT|2550|160|Weaver Lane VH402|1|124||02568||6|10/3/2011 4:56:00 PM|63|A|6|3|1|0||2|1.38|1200
RN|71295678|A9501571|A95338|ACT|9400|275|S. Farm Gate Rd VH404|1|124||02568||10|10/3/2011 5:11:00 PM|1023|A|8|5|3|1||4|6.4|3124
RN|71295696|A9501571|A95338|ACT|2700|23|Crow Hollow WT107|1|123||02575||4|10/3/2011 5:28:00 PM|15|A|6|3|2|0||2|1.4|1800
RN|71295708|A9501571|A95338|ACT|8000|1|Seven Gates Farm WT101|1|123||02575||8|10/3/2011 5:38:00 PM|255|A|10|5|5|1||4|217800|3500
RN|71295823|BB804096|BB5675|ACT|900|146|Manomet Point Rd|-|213||02360||15|12/30/2011 8:03:00 AM|32767|A|5|1|2|0||4|0|2100
RN|71295901|A9501571|A95338|ACT|5400|144|Lamberts Cove Road WT112|1|123||02575||10|10/4/2011 10:39:00 AM|1023|A|8|5|3|0||2|3.66|4400
RN|71295912|A9501571|A95338|ACT|2200|21|Nat's Farm WT113|1|123||02575||8|10/4/2011 10:52:00 AM|255|A|6|3|2|0||2|1.39|1439
RN|71295923|CT001086|AC0352|ACT|1800|325-327|N Quinsigamond Ave|2|409||01545||5|10/4/2011 11:04:00 AM|31|B|4|2|1|0||6|4530|1458
RN|71295926|A9501571|A95338|ACT|10000|44|North Rd WT114|1|123||02575||7|10/4/2011 11:08:00 AM|127|A|7|4|4|0||2|215000|2948
RN|71295937|A9501571|A95338|ACT|2250|21|Leona Lane WT115|1|123||02575||6|10/4/2011 11:21:00 AM|63|A|6|3|1|1||4|1.4|1500
RN|71295946|A9501571|A95338|ACT|40000|17|Forever Wild Way ED311|1|126||02539||11|10/4/2011 11:40:00 AM|2047|A|8|5|3|1||4|261360|4308
RN|71295959|A9501571|A95338|ACT|7500|51|Edgartown Bay Rd ED316|1|126||02539||10|10/4/2011 11:53:00 AM|1023|A|9|6|4|1||4|129000|2655
RN|71295967|A9501571|A95338|ACT|1900|5|Kittsfield Circle ED317|1|126||02539||7|10/4/2011 12:01:00 PM|127|A|5|3|2|0||2|20000|1408
RN|71295987|A9501571|A95338|ACT|3300|20|Katama Bay View Rd ED350|1|126||02539||8|10/4/2011 12:20:00 PM|255|A|6|3|2|0||4|43560|2095
RN|71295998|A9501571|A95338|ACT|15000|8|Oyster Pond ED351|1|126||02539||12|10/4/2011 12:35:00 PM|4095|A|9|4|3|1||4|301000|3000
RN|71296005|A9501571|A95338|ACT|5000|12|Oyster Watcha Pond Rd ED352|1|126||02539||8|10/4/2011 12:46:00 PM|255|A|5|2|2|1||4|172000|2813
RN|71296019|A9501571|A95338|ACT|1800|59|Prospect Ave OB502|1|125||02557||8|10/4/2011 1:10:00 PM|255|A|6|3|2|1||2|10000|1500
RN|71296042|CT005898|BB8070|ACT|2000|708|Broadway|2|14||02149||10|10/4/2011 1:31:00 PM|1023|D|5|3|1|0|N|0|0.11|4206
RN|71296048|A9501571|A95338|ACT|5300|26|Pequot Ave OB503|1|125||02557||12|10/4/2011 1:37:00 PM|4095|A|12|4|2|1||1|5000|2500
RN|71296089|A9501571|A95338|ACT|5200|24|Narragansett Ave OB511|1|125||02557||12|10/4/2011 2:08:00 PM|4095|A|10|7|3|0||0|0.07|3000
RN|71296097|BB980722|BB3466|ACT|2000|225|Nantasket Rd|0|196|17U|02045||19|10/4/2011 2:38:00 PM|524287|A|6|2|1|1||1|15000|1700
RN|71296098|A9501571|A95338|ACT|1975|8|Beach Plum Path OB525|1|125||02557||8|10/4/2011 2:17:00 PM|255|A|5|3|1|1||2|12000|820
RN|71296127|A9501571|A95338|ACT|2315|9|Second St OB532|1|125||02557||9|10/4/2011 2:42:00 PM|511|A|4|2|1|0||2|0.35|836
RN|71296137|A9501571|A95338|ACT|5000|10|Dorothy West Ave OB533|1|125||02557||8|10/4/2011 2:55:00 PM|255|A|9|5|5|0||2|0.16|2000
RN|71296569|A9501571|A95338|ACT|2800|8|Lobsterville Road AQ602|1|121|GAY|02535||10|10/5/2011 12:16:00 PM|1023|A|6|3|2|0||4|51600|1400
RN|71296582|A9501571|A95338|ACT|10000|23|Cemetary Rd, CH215|1|122||02535||7|10/5/2011 12:28:00 PM|127|A|8|5|4|0||4|3|4700
RN|71296598|A9501571|A95338|ACT|9000|25|Chilmark Street CH220|1|122||02535||7|10/5/2011 12:56:00 PM|127|A|8|5|2|1||4|3|3000
RN|71296613|A9501571|A95338|ACT|7000|29|Cemetary Rd  CH216|1|122||02535||8|10/5/2011 1:18:00 PM|255|A|7|3|3|0||4|4|2600
RN|71296622|A9501571|A95338|ACT|9000|1|Trails End CH 224|1|122||02535||9|10/5/2011 1:31:00 PM|511|A|7|4|3|1||4|1|5000
RN|71296646|A9501571|A95338|ACT|5000|2|Pilots Way AQ603|1|121|GAY|02535||7|10/5/2011 2:09:00 PM|127|A|7|3|2|0||4|83120|2600
RN|71296784|H8000450|K01527|ACT|760|78|Dresser Street|3|428||01550||13|3/8/2012 1:42:00 PM|8191|D|6|2|1|0||1|26800|789
RN|71296798|C0001134|AC0965|ACT|425|2|Central St|13|329||01938||5|10/6/2011 2:17:00 PM|31|C|1|0|0|1||0|0|263
RN|71296951|D9500054|K95580|ACT|1500|52|Massachusetts Ave|52|452||01451||16|10/8/2011 10:47:00 AM|65535|A|6|3|1|0|N|4|30491|1200
RN|71297484|H8000624|H12900|ACT|875|78|Congress St|2|455||01420||5|10/6/2011 8:58:00 PM|31|D|4|2|1|0||2|0|700
RN|71297673|K0002875|K95523|ACT|850|2|Maple|5|439||01756||6|2/7/2012 9:55:00 AM|63|D|4|2|1|0|N|2|0|560
RN|71297794|FR000540|A95340|ACT|7500|3|Mattakeset Street|1|157|08Q|02748||5|10/7/2011 2:41:00 PM|31|A|10|6|3|0|N|6|0.68|2500
RN|71297830|A9501571|A95338|ACT|11000|15|State Rd AQ607|1|121||02535||10|10/7/2011 3:25:00 PM|1023|A|9|5|4|1||4|130680|4650
RN|71297847|A9501571|A95338|ACT|3650|77|Tashmoo Cove Rd 11 VH414|1|124||02568||7|10/7/2011 3:46:00 PM|127|C|6|3|3|0||2|0|1780
RN|71297851|A9501571|A95338|ACT|1000|113|Dunham Ave VH422|1|124||02568||6|10/7/2011 3:56:00 PM|63|A|4|2|1|0||2|0.86|618
RN|71297870|A9501571|A95338|ACT|3750|17|Umbagog Ave WT109|1|123||02575||8|10/7/2011 4:24:00 PM|255|A|8|6|2|1||2|0.43|2155
RN|71297889|A9501571|A95338|ACT|5950|10|James Pond Way WT118|1|123||02575||8|10/7/2011 4:36:00 PM|255|A|8|5|3|1||2|4.39|4219
RN|71297892|A9501571|A95338|ACT|2400|41|Charles Neck Way WT120|1|123||02575||7|10/7/2011 4:46:00 PM|127|A|7|4|1|1||2|1.7|1500
RN|71297904|A9501571|A95338|ACT|1300|48|Elias Lane  WT121|1|123||02575||8|10/7/2011 5:44:00 PM|255|A|5|3|1|0||2|1.5|900
